Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Label
80,391364,3,5,26,11601,8.666666667,2320.2,29708.91549,20.44132828,DDoS
3517,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
80,61572,3,0,0,0,0.0,0.0,0.0,48.72344572,BENIGN
80,8034797,4,0,24,0,6.0,0.0,2.987007637,0.497834606,DDoS
22,79,1,1,0,0,0.0,0.0,0.0,25316.4557,SSH-Patator
22,129,1,1,0,0,0.0,0.0,0.0,15503.87597,SSH-Patator
53,30677,1,1,44,112,44.0,112.0,5085.243016,65.19542328,BENIGN
21,9422920,9,15,105,188,11.66666667,12.53333333,31.09439537,2.546981191,FTP-Patator
7938,28,1,1,0,6,0.0,6.0,214285.7143,71428.57143,PortScan
2042,54,1,1,2,6,2.0,6.0,148148.1481,37037.03704,PortScan
80,5238898,5,0,30,0,6.0,0.0,5.726395131,0.954399189,DDoS
80,56138,5,0,30,0,6.0,0.0,534.3973779,89.06622965,DDoS
21,9222069,9,15,114,188,12.66666667,12.53333333,32.74753203,2.602452877,FTP-Patator
21,232,2,1,14,0,7.0,0.0,60344.82759,12931.03448,FTP-Patator
53,70753814,2,2,105,266,52.5,133.0,5.243533585,0.056534055,BENIGN
53,53381,1,1,51,99,51.0,99.0,2809.988573,37.4665143,BENIGN
22,68,1,1,0,0,0.0,0.0,0.0,29411.76471,SSH-Patator
3367,91,1,1,2,6,2.0,6.0,87912.08791,21978.02198,PortScan
3389,64,1,1,2,6,2.0,6.0,125000.0,31250.0,PortScan
21,9020279,9,15,107,188,11.88888889,12.53333333,32.7040882,2.660671582,FTP-Patator
53,181,2,2,90,222,45.0,111.0,1723756.906,22099.44751,BENIGN
443,933462,54,75,935,157825,17.31481481,2104.333333,170076.5537,138.1952345,BENIGN
8290,82,1,1,0,6,0.0,6.0,73170.73171,24390.2439,PortScan
7778,63,1,1,2,6,2.0,6.0,126984.127,31746.03175,PortScan
21,9810438,9,15,108,188,12.0,12.53333333,30.17194543,2.446373954,FTP-Patator
80,1119972,4,0,24,0,6.0,0.0,21.42910716,3.571517859,DDoS
80,1284104,3,4,26,11607,8.666666667,2901.75,9059.235078,5.45127186,DDoS
53,120609,2,2,78,110,39.0,55.0,1558.75598,33.16502085,BENIGN
2323,62,1,1,0,6,0.0,6.0,96774.19355,32258.06452,PortScan
53,66301,2,2,76,238,38.0,119.0,4735.976833,60.33091507,BENIGN
3814,51,1,1,2,6,2.0,6.0,156862.7451,39215.68627,PortScan
21,8875001,9,15,110,188,12.22222222,12.53333333,33.57746101,2.704225047,FTP-Patator
21,269,2,1,14,0,7.0,0.0,52044.60967,11152.41636,FTP-Patator
80,801425,3,5,26,11607,8.666666667,2321.4,14515.39445,9.982219172,DDoS
21,9197959,9,15,101,188,11.22222222,12.53333333,31.42001394,2.609274514,FTP-Patator
53,70739,1,1,57,73,57.0,73.0,1837.741557,28.27294703,BENIGN
21,240,2,1,14,0,7.0,0.0,58333.33333,12500.0,FTP-Patator
44443,29,1,1,2,6,2.0,6.0,275862.069,68965.51724,PortScan
5357,16,1,1,2,6,2.0,6.0,500000.0,125000.0,PortScan
21,8715194,9,15,107,188,11.88888889,12.53333333,33.84893096,2.753811332,FTP-Patator
80,115643918,37,26,5806,10360,156.9189189,398.4615385,139.7911821,0.544775731,BENIGN
53,49012,2,2,78,110,39.0,55.0,3835.795315,81.61266629,BENIGN
55272,197,2,0,12,0,6.0,0.0,60913.70558,10152.28426,BENIGN
80,96947485,8,4,56,11607,7.0,2901.75,120.302244,0.123778353,DDoS
62065,3874239,1,5,6,30,6.0,6.0,9.292147439,1.54869124,BENIGN
80,11533844,4,0,24,0,6.0,0.0,2.080832722,0.346805454,DDoS
80,115599039,18,15,588,768,32.66666667,51.2,11.73020132,0.285469501,BENIGN
22,94,1,1,0,0,0.0,0.0,0.0,21276.59574,SSH-Patator
80,7977033,8,6,56,11601,7.0,1933.5,1461.320268,1.755038496,DDoS
80,8155804,4,0,24,0,6.0,0.0,2.942689648,0.490448275,DDoS
54501,72676496,7,9,11613,62,1659.0,6.888888889,160.643408,0.220153707,BENIGN
53,197,2,2,70,358,35.0,179.0,2172588.832,20304.56853,BENIGN
22,12317009,20,33,2008,2745,100.4,83.18181818,385.8891392,4.302992715,SSH-Patator
21,230,2,1,14,0,7.0,0.0,60869.56522,13043.47826,FTP-Patator
3606,20,3,0,31,0,10.33333333,0.0,1550000.0,150000.0,BENIGN
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
4005,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
53,48981,4,2,140,134,35.0,67.0,5594.005839,122.4964782,BENIGN
21,9146874,9,15,110,188,12.22222222,12.53333333,32.57943643,2.623847229,FTP-Patator
21,8830544,9,15,103,188,11.44444444,12.53333333,32.95380217,2.717839354,FTP-Patator
80,99917420,8,5,56,11601,7.0,2320.2,116.6663431,0.130107443,DDoS
1029,71,1,1,0,6,0.0,6.0,84507.04225,28169.01408,PortScan
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
443,118543133,56,49,2728,63369,48.71428571,1293.244898,557.5776372,0.885753543,BENIGN
53,61108,4,2,168,310,42.0,155.0,7822.216404,98.18681678,BENIGN
8652,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
80,108668,3,2,548,368,182.6666667,184.0,8429.344425,46.01170538,BENIGN
22,78,1,1,0,0,0.0,0.0,0.0,25641.02564,SSH-Patator
80,1844820,3,7,26,11607,8.666666667,1658.142857,6305.764248,5.420583038,DDoS
53,80066,2,2,66,98,33.0,49.0,2048.310144,49.958784,BENIGN
443,118144173,30,29,3472,5483,115.7333333,189.0689655,75.79722108,0.499389843,BENIGN
21,243,2,1,14,0,7.0,0.0,57613.16872,12345.67901,FTP-Patator
53,150,2,2,74,234,37.0,117.0,2053333.333,26666.66667,BENIGN
50831,9202939,1,5,6,30,6.0,6.0,3.91179383,0.651965638,BENIGN
443,8500961,12,10,563,3900,46.91666667,390.0,524.9994677,2.587942704,BENIGN
80,53204,3,6,26,11601,8.666666667,1933.5,218536.2003,169.1602135,DDoS
53,25692,2,2,84,246,42.0,123.0,12844.4652,155.6904873,BENIGN
80,10109758,5,0,30,0,6.0,0.0,2.967430081,0.49457168,DDoS
13456,94,1,1,2,6,2.0,6.0,85106.38298,21276.59574,PortScan
21,9143747,9,15,100,188,11.11111111,12.53333333,31.49693446,2.624744539,FTP-Patator
21,208,2,1,14,0,7.0,0.0,67307.69231,14423.07692,FTP-Patator
22,14129727,21,32,2008,2745,95.61904762,85.78125,336.383003,3.750957113,SSH-Patator
22,28,1,1,0,0,0.0,0.0,0.0,71428.57143,SSH-Patator
21,4,2,0,14,0,7.0,0.0,3500000.0,500000.0,FTP-Patator
53,616,1,1,81,163,81.0,163.0,396103.8961,3246.753247,BENIGN
80,7493792,4,0,24,0,6.0,0.0,3.202650941,0.533775157,DDoS
80,2070742,5,0,30,0,6.0,0.0,14.4875605,2.414593416,DDoS
22,59,1,1,0,0,0.0,0.0,0.0,33898.30508,SSH-Patator
22,12533829,21,32,2008,2745,95.61904762,85.78125,379.2137263,4.228556174,SSH-Patator
80,960679,3,5,26,11607,8.666666667,2321.4,12109.14364,8.327443402,DDoS
21,8529452,9,15,107,188,11.88888889,12.53333333,34.58604375,2.81377983,FTP-Patator
80,58489,3,6,26,11601,8.666666667,1933.5,198789.516,153.8750876,DDoS
80,2642006,5,0,30,0,6.0,0.0,11.35500828,1.89250138,DDoS
22,64,1,1,0,0,0.0,0.0,0.0,31250.0,SSH-Patator
53,275,2,2,102,438,51.0,219.0,1963636.364,14545.45455,BENIGN
80,10244667,4,0,24,0,6.0,0.0,2.342682295,0.390447049,DDoS
22,10865255,22,32,2008,2745,91.27272727,85.78125,437.4494662,4.969970792,SSH-Patator
80,1844068,3,4,26,11601,8.666666667,2900.25,6305.082025,3.795955464,DDoS
80,135493,3,5,26,11601,8.666666667,2320.2,85812.5512,59.04364063,DDoS
15660,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
1108,32,1,1,0,6,0.0,6.0,187500.0,62500.0,PortScan
80,60183,3,5,433,2281,144.3333333,456.2,45095.79117,132.9279032,BENIGN
80,9345322,5,0,30,0,6.0,0.0,3.210162261,0.535027043,DDoS
22,12568244,21,31,2008,2745,95.61904762,88.5483871,378.1753441,4.137411718,SSH-Patator
1524,38,1,1,0,6,0.0,6.0,157894.7368,52631.57895,PortScan
22,98,1,1,0,0,0.0,0.0,0.0,20408.16327,SSH-Patator
80,87524428,8,5,56,11607,7.0,2321.4,133.254227,0.148529962,DDoS
8994,15,1,1,2,6,2.0,6.0,533333.3333,133333.3333,PortScan
21,9170083,9,15,118,188,13.11111111,12.53333333,33.36938172,2.617206409,FTP-Patator
7402,27,1,1,0,6,0.0,6.0,222222.2222,74074.07407,PortScan
21,9010302,9,15,110,188,12.22222222,12.53333333,33.07325326,2.663617712,FTP-Patator
22,12278430,21,32,2008,2745,95.61904762,85.78125,387.1016083,4.316512779,SSH-Patator
5033,16,1,1,2,6,2.0,6.0,500000.0,125000.0,PortScan
22,20,1,1,0,0,0.0,0.0,0.0,100000.0,SSH-Patator
15035,10844657,1,6,6,36,6.0,6.0,3.87287491,0.645479152,BENIGN
783,72,1,1,2,6,2.0,6.0,111111.1111,27777.77778,PortScan
443,91317,6,10,860,620,143.3333333,62.0,16207.27794,175.2138156,BENIGN
55055,80,1,1,2,6,2.0,6.0,100000.0,25000.0,PortScan
80,102012368,8,6,56,11601,7.0,1933.5,114.2704579,0.137238261,DDoS
15003,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
22,12558467,22,33,2008,2745,91.27272727,83.18181818,378.4697607,4.37951543,SSH-Patator
80,40955,3,6,26,11601,8.666666667,1933.5,283896.9601,219.7533879,DDoS
21,9198971,9,15,98,188,10.88888889,12.53333333,31.09043392,2.608987462,FTP-Patator
22,10634656,21,32,2008,2745,95.61904762,85.78125,446.9350019,4.983706102,SSH-Patator
22,48,1,1,0,0,0.0,0.0,0.0,41666.66667,SSH-Patator
21,256,2,1,14,0,7.0,0.0,54687.5,11718.75,FTP-Patator
53,30525,2,2,70,102,35.0,51.0,5634.725635,131.040131,BENIGN
21,205,2,1,14,0,7.0,0.0,68292.68293,14634.14634,FTP-Patator
21,4,2,0,14,0,7.0,0.0,3500000.0,500000.0,FTP-Patator
22,90,1,1,0,0,0.0,0.0,0.0,22222.22222,SSH-Patator
53,192,2,2,90,152,45.0,76.0,1260416.667,20833.33333,BENIGN
443,161815,31,46,871,64661,28.09677419,1405.673913,404980.9968,475.8520533,BENIGN
80,1797045,3,6,26,11601,8.666666667,1933.5,6470.066136,5.008221831,DDoS
22,80,1,1,0,0,0.0,0.0,0.0,25000.0,SSH-Patator
21,9215075,9,15,112,188,12.44444444,12.53333333,32.55535088,2.60442807,FTP-Patator
4,98,1,1,2,6,2.0,6.0,81632.65306,20408.16327,PortScan
22,56,1,1,0,0,0.0,0.0,0.0,35714.28571,SSH-Patator
137,31,13,0,650,0,50.0,0.0,21000000.0,419354.8387,BENIGN
2049,32,1,1,2,6,2.0,6.0,250000.0,62500.0,PortScan
22,11663140,22,33,2008,2745,91.27272727,83.18181818,407.5231884,4.715711206,SSH-Patator
21,2,2,1,14,0,7.0,0.0,7000000.0,1500000.0,FTP-Patator
22,11930364,20,33,2008,2745,100.4,83.18181818,398.3952208,4.442446182,SSH-Patator
1556,1,1,1,0,6,0.0,6.0,6000000.0,2000000.0,PortScan
80,20690,2,0,12,0,6.0,0.0,579.9903335,96.66505558,BENIGN
443,60880322,13,13,827,1338,63.61538462,102.9230769,35.56157275,0.427067386,BENIGN
21,8935621,9,15,111,188,12.33333333,12.53333333,33.46158034,2.685879359,FTP-Patator
60805,80302859,7,9,11613,62,1659.0,6.888888889,145.3871026,0.199245708,BENIGN
3971,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
53,53522,1,1,64,117,64.0,117.0,3381.786929,37.36781137,BENIGN
22,12394028,21,33,2008,2745,95.61904762,83.18181818,383.4911459,4.356937067,SSH-Patator
22,83,1,1,0,0,0.0,0.0,0.0,24096.38554,SSH-Patator
80,1654997,4,0,24,0,6.0,0.0,14.50153686,2.41692281,DDoS
56810,87,1,1,0,0,0.0,0.0,0.0,22988.50575,BENIGN
21,9674538,9,15,101,188,11.22222222,12.53333333,29.87222749,2.480738615,FTP-Patator
53,229571,1,1,44,148,44.0,148.0,836.3425694,8.711901765,BENIGN
80,192058,3,5,26,11607,8.666666667,2321.4,60570.24441,41.65408366,DDoS
21,9300900,9,15,101,188,11.22222222,12.53333333,31.07226182,2.580395446,FTP-Patator
425,51,1,1,0,6,0.0,6.0,117647.0588,39215.68627,PortScan
21,238,2,1,14,0,7.0,0.0,58823.52941,12605.04202,FTP-Patator
80,8133532,4,0,24,0,6.0,0.0,2.950747596,0.491791266,DDoS
80,1429659,3,5,26,11601,8.666666667,2320.2,8132.708569,5.595739963,DDoS
21,8879171,9,15,106,188,11.77777778,12.53333333,33.11119923,2.702955039,FTP-Patator
80,81,2,0,12,0,6.0,0.0,148148.1481,24691.35802,BENIGN
80,4214895,5,0,30,0,6.0,0.0,7.11761503,1.186269172,DDoS
80,8261031,7,5,50,11607,7.142857143,2321.4,1411.082951,1.452603192,DDoS
60564,110,1,1,6,6,6.0,6.0,109090.9091,18181.81818,BENIGN
10617,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
10243,17,1,1,0,6,0.0,6.0,352941.1765,117647.0588,PortScan
53,50225,2,2,84,192,42.0,96.0,5495.271279,79.64161274,BENIGN
1169,57,1,1,0,6,0.0,6.0,105263.1579,35087.7193,PortScan
443,420601,9,5,1221,3882,135.6666667,776.4,12132.63877,33.28570308,BENIGN
80,5279402,5,0,30,0,6.0,0.0,5.682461764,0.947076961,DDoS
22,14061837,21,32,2008,2745,95.61904762,85.78125,338.007047,3.769066588,SSH-Patator
3071,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
311,82,1,1,2,6,2.0,6.0,97560.97561,24390.2439,PortScan
21,285,2,1,14,0,7.0,0.0,49122.80702,10526.31579,FTP-Patator
1782,72,1,1,0,6,0.0,6.0,83333.33333,27777.77778,PortScan
8994,68,1,1,2,6,2.0,6.0,117647.0588,29411.76471,PortScan
53,23582,1,1,54,113,54.0,113.0,7081.672462,84.81044865,BENIGN
21,9767624,9,15,94,188,10.44444444,12.53333333,28.8708902,2.457097038,FTP-Patator
22,10289050,21,32,2008,2745,95.61904762,85.78125,461.9474101,5.151107245,SSH-Patator
80,372599,3,5,26,11607,8.666666667,2321.4,31221.23248,21.47080373,DDoS
53,23366,1,1,45,61,45.0,61.0,4536.506034,85.59445348,BENIGN
80,8475062,6,0,36,0,6.0,0.0,4.247756536,0.707959423,DDoS
22,13904957,21,32,2008,2745,95.61904762,85.78125,341.8205464,3.811590356,SSH-Patator
80,1826612,3,4,26,11607,8.666666667,2901.75,6368.621251,3.832231476,DDoS
22,13452304,21,32,2008,2745,95.61904762,85.78125,353.3223751,3.939845546,SSH-Patator
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
1137,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
50636,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
11967,26,1,1,0,6,0.0,6.0,230769.2308,76923.07692,PortScan
443,1731792,8,8,724,5085,90.5,635.625,3354.328926,9.23898482,BENIGN
22,11262823,21,32,2008,2745,95.61904762,85.78125,422.0078749,4.705747396,SSH-Patator
80,73127366,9,6,62,11607,6.888888889,1934.5,159.5709054,0.205121568,DDoS
80,8761858,4,0,24,0,6.0,0.0,2.739145053,0.456524176,DDoS
9009,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
21,10132700,9,15,104,188,11.55555556,12.53333333,28.81759057,2.368569088,FTP-Patator
22,12822185,19,31,2008,2745,105.6842105,88.5483871,370.6856515,3.899491389,SSH-Patator
22,11871033,22,32,2008,2745,91.27272727,85.78125,400.3863859,4.548888037,SSH-Patator
80,100864987,8,5,56,11607,7.0,2321.4,115.6298171,0.12888516,DDoS
443,118483582,24,21,5322,2463,221.75,117.2857143,65.7053059,0.379799456,BENIGN
80,100740321,8,4,56,11607,7.0,2901.75,115.7729088,0.119118143,DDoS
21,217,2,1,14,0,7.0,0.0,64516.12903,13824.88479,FTP-Patator
22939,59,1,1,0,6,0.0,6.0,101694.9153,33898.30508,PortScan
21,9254316,9,15,105,188,11.66666667,12.53333333,31.66090287,2.593384535,FTP-Patator
80,23063376,5,0,30,0,6.0,0.0,1.3007636,0.216793933,DDoS
9081,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
80,30170,3,5,26,11607,8.666666667,2321.4,385581.7037,265.1640703,DDoS
21,4,2,0,14,0,7.0,0.0,3500000.0,500000.0,FTP-Patator
9998,69,1,1,0,6,0.0,6.0,86956.52174,28985.50725,PortScan
80,81987517,8,4,56,11601,7.0,2900.25,142.1801809,0.146363745,DDoS
55139,32,1,1,6,6,6.0,6.0,375000.0,62500.0,BENIGN
53,166,2,2,76,154,38.0,77.0,1385542.169,24096.38554,BENIGN
22,96,1,1,0,0,0.0,0.0,0.0,20833.33333,SSH-Patator
53,214,2,2,64,120,32.0,60.0,859813.0841,18691.58879,BENIGN
53,215,2,2,88,210,44.0,105.0,1386046.512,18604.65116,BENIGN
22,10990278,21,32,2008,2745,95.61904762,85.78125,432.4731367,4.822443982,SSH-Patator
80,82496,3,6,26,11601,8.666666667,1933.5,140940.1668,109.0961986,DDoS
22,10944022,21,33,2008,2745,95.61904762,83.18181818,434.3010275,4.934200607,SSH-Patator
80,2477007,4,0,24,0,6.0,0.0,9.689112707,1.614852118,DDoS
80,10982880,5,0,30,0,6.0,0.0,2.731523972,0.455253995,DDoS
80,8561260,6,0,36,0,6.0,0.0,4.204988518,0.70083142,DDoS
22,11350348,21,32,2008,2745,95.61904762,85.78125,418.7536805,4.669460355,SSH-Patator
443,115337464,20,15,1078,2503,53.9,166.8666667,31.04802096,0.30345734,BENIGN
8021,14,1,1,0,6,0.0,6.0,428571.4286,142857.1429,PortScan
21,217,2,1,14,0,7.0,0.0,64516.12903,13824.88479,FTP-Patator
22,11342833,19,31,2008,2745,105.6842105,88.5483871,419.0311186,4.408069836,SSH-Patator
21,239,2,1,14,0,7.0,0.0,58577.40586,12552.30126,FTP-Patator
22,69,1,1,0,0,0.0,0.0,0.0,28985.50725,SSH-Patator
56519,87324,5,2,11601,26,2320.2,13.0,133147.8173,80.16123861,BENIGN
55492,4,2,0,31,0,15.5,0.0,7750000.0,500000.0,BENIGN
22,13278112,22,32,2008,2745,91.27272727,85.78125,357.9575169,4.066843238,SSH-Patator
3001,37,1,1,2,6,2.0,6.0,216216.2162,54054.05405,PortScan
1199,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
21,268,2,1,14,0,7.0,0.0,52238.80597,11194.02985,FTP-Patator
80,22669,3,5,26,11607,8.666666667,2321.4,513167.7621,352.904848,DDoS
80,88595134,8,6,56,11607,7.0,1934.5,131.6437989,0.158022223,DDoS
22,81,1,1,0,0,0.0,0.0,0.0,24691.35802,SSH-Patator
62241,10044751,1,6,6,36,6.0,6.0,4.181288317,0.696881386,BENIGN
80,1321174,3,4,26,11601,8.666666667,2900.25,8800.506216,5.298318011,DDoS
21,4,2,0,14,0,7.0,0.0,3500000.0,500000.0,FTP-Patator
53,8041238,10,2,450,90,45.0,45.0,67.15383875,1.492307528,BENIGN
1087,80,1,1,0,6,0.0,6.0,75000.0,25000.0,PortScan
22,13679726,19,31,2008,2745,105.6842105,88.5483871,347.4484796,3.655043968,SSH-Patator
80,1798999,3,5,26,11607,8.666666667,2321.4,6466.3738,4.446917425,DDoS
21,8905969,9,15,105,188,11.66666667,12.53333333,32.89928362,2.694821866,FTP-Patator
80,3022356,4,0,24,0,6.0,0.0,7.940824972,1.323470829,DDoS
80,11550465,5,0,30,0,6.0,0.0,2.597298031,0.432883005,DDoS
21,238,2,1,14,0,7.0,0.0,58823.52941,12605.04202,FTP-Patator
648,41,1,1,2,6,2.0,6.0,195121.9512,48780.4878,PortScan
53,263,2,2,54,86,27.0,43.0,532319.3916,15209.12548,BENIGN
53,164,2,2,54,86,27.0,43.0,853658.5366,24390.2439,BENIGN
22,13132831,20,33,2008,2745,100.4,83.18181818,361.9173962,4.035687355,SSH-Patator
80,104269,3,7,26,11601,8.666666667,1657.285714,111509.6529,95.90578216,DDoS
21,229,2,1,14,0,7.0,0.0,61135.37118,13100.43668,FTP-Patator
21,8386675,9,15,108,188,12.0,12.53333333,35.29408258,2.861682371,FTP-Patator
80,80587386,8,6,56,11607,7.0,1934.5,144.7248829,0.173724459,DDoS
22,65,1,1,0,0,0.0,0.0,0.0,30769.23077,SSH-Patator
53,169,2,2,46,46,23.0,23.0,544378.6982,23668.63905,BENIGN
22,12836305,21,32,2008,2745,95.61904762,85.78125,370.2778954,4.128914045,SSH-Patator
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
1033,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
80,73349483,8,5,56,11607,7.0,2321.4,159.0058924,0.177233696,DDoS
59706,66,1,1,0,0,0.0,0.0,0.0,30303.0303,BENIGN
8022,92,1,1,0,6,0.0,6.0,65217.3913,21739.13043,PortScan
21,9362548,9,15,108,188,12.0,12.53333333,31.61532523,2.563404748,FTP-Patator
80,1766590,3,5,26,11607,8.666666667,2321.4,6585.002745,4.528498407,DDoS
22,12344555,21,32,2008,2745,95.61904762,85.78125,385.0280549,4.293390892,SSH-Patator
53,173293,1,1,44,236,44.0,236.0,1615.76059,11.54114707,BENIGN
60979,9415958,1,6,6,36,6.0,6.0,4.460512674,0.743418779,BENIGN
80,876888,3,5,26,11601,8.666666667,2320.2,13259.39002,9.123171944,DDoS
2998,53,1,1,0,6,0.0,6.0,113207.5472,37735.84906,PortScan
22,10532815,21,32,2008,2745,95.61904762,85.78125,451.256383,5.031893183,SSH-Patator
53483,70940910,7,9,11607,62,1658.142857,6.888888889,164.4890092,0.225539819,BENIGN
80,7761802,5,0,30,0,6.0,0.0,3.865081846,0.644180308,DDoS
21,259,2,1,14,0,7.0,0.0,54054.05405,11583.01158,FTP-Patator
80,645596,3,4,26,11607,8.666666667,2901.75,18019.00879,10.84269419,DDoS
53,53147,1,1,47,63,47.0,63.0,2069.731123,37.63147497,BENIGN
21,9779290,9,15,105,188,11.66666667,12.53333333,29.96127531,2.454165895,FTP-Patator
80,89422344,8,5,56,11601,7.0,2320.2,130.3589179,0.145377536,DDoS
21,223,2,1,14,0,7.0,0.0,62780.26906,13452.9148,FTP-Patator
80,758773,3,4,26,11601,8.666666667,2900.25,15323.42347,9.225420514,DDoS
80,3819281,3,4,425,2265,141.6666667,566.25,704.3210489,1.832805703,BENIGN
53,165288,1,1,45,170,45.0,170.0,1300.759886,12.10009196,BENIGN
21,261,2,1,14,0,7.0,0.0,53639.84674,11494.25287,FTP-Patator
21,9190515,9,15,104,188,11.55555556,12.53333333,31.77188656,2.611387936,FTP-Patator
0,117845238,292,0,0,0,0.0,0.0,0.0,2.477826045,BENIGN
22,49,1,1,0,0,0.0,0.0,0.0,40816.32653,SSH-Patator
32776,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
53,211,2,2,60,264,30.0,132.0,1535545.024,18957.34597,BENIGN
53,48137,1,1,47,63,47.0,63.0,2285.144483,41.54808152,BENIGN
53,23962,2,2,66,276,33.0,138.0,14272.59828,166.930974,BENIGN
80,43127,3,4,26,11601,8.666666667,2900.25,269599.0911,162.3113131,DDoS
80,867956,3,5,26,11607,8.666666667,2321.4,13402.75313,9.217057086,DDoS
21,48,2,0,14,0,7.0,0.0,291666.6667,41666.66667,FTP-Patator
407,66,1,1,2,6,2.0,6.0,121212.1212,30303.0303,PortScan
22,169,1,1,0,0,0.0,0.0,0.0,11834.31953,BENIGN
21,8918591,9,15,104,188,11.55555556,12.53333333,32.7405977,2.69100803,FTP-Patator
21,8713152,9,15,106,188,11.77777778,12.53333333,33.74209471,2.754456711,FTP-Patator
80,8138037,4,0,24,0,6.0,0.0,2.949114141,0.491519024,DDoS
21,10103653,9,15,104,188,11.55555556,12.53333333,28.90043829,2.375378489,FTP-Patator
53,171,2,2,46,46,23.0,23.0,538011.6959,23391.81287,BENIGN
21,211,2,1,14,0,7.0,0.0,66350.7109,14218.00948,FTP-Patator
53,230,2,2,132,388,66.0,194.0,2260869.565,17391.30435,BENIGN
22,55,1,1,0,0,0.0,0.0,0.0,36363.63636,SSH-Patator
51438,438080,5,2,11601,26,2320.2,13.0,26540.81446,15.97881665,BENIGN
21,9164981,9,15,110,188,12.22222222,12.53333333,32.51507013,2.618663367,FTP-Patator
7106,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
80,7003403,4,0,24,0,6.0,0.0,3.426905463,0.57115091,DDoS
62891,81839944,6,9,12982,56,2163.666667,6.222222222,159.3109595,0.183284583,BENIGN
53,115816257,3,3,150,354,50.0,118.0,4.351720674,0.051806199,BENIGN
21,213,2,1,14,0,7.0,0.0,65727.69953,14084.50704,FTP-Patator
80,127,2,0,12,0,6.0,0.0,94488.18898,15748.0315,BENIGN
80,23645,1,1,0,0,0.0,0.0,0.0,84.58447875,BENIGN
80,985458,3,4,431,2267,143.6666667,566.75,2737.813281,7.103296132,BENIGN
80,2264128,5,0,30,0,6.0,0.0,13.25013427,2.208355711,DDoS
80,2012546,5,0,30,0,6.0,0.0,14.90649158,2.484415263,DDoS
524,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
53,76140,1,1,44,140,44.0,140.0,2416.600998,26.26740215,BENIGN
22,40626,2,0,0,0,0.0,0.0,0.0,49.22955743,SSH-Patator
10002,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
80,35243,3,4,26,11601,8.666666667,2900.25,329909.4856,198.6210028,DDoS
80,9266972,4,0,24,0,6.0,0.0,2.589842723,0.431640454,DDoS
21,212,2,1,14,0,7.0,0.0,66037.73585,14150.9434,FTP-Patator
1026,54,1,1,0,6,0.0,6.0,111111.1111,37037.03704,PortScan
80,1051000,4,0,24,0,6.0,0.0,22.83539486,3.805899144,DDoS
27000,58,1,1,2,6,2.0,6.0,137931.0345,34482.75862,PortScan
22,13793489,23,32,2008,2745,87.30434783,85.78125,344.582868,3.987388543,SSH-Patator
53,248,2,2,102,438,51.0,219.0,2177419.355,16129.03226,BENIGN
58460,3,2,0,0,0,0.0,0.0,0.0,666666.6667,BENIGN
2047,27,1,1,2,6,2.0,6.0,296296.2963,74074.07407,PortScan
80,81,2,0,12,0,6.0,0.0,148148.1481,24691.35802,BENIGN
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
80,78530318,8,4,56,11601,7.0,2900.25,148.4394855,0.152807225,DDoS
2160,74,1,1,2,6,2.0,6.0,108108.1081,27027.02703,PortScan
22,11948623,19,31,2008,2745,105.6842105,88.5483871,397.7864228,4.184582608,SSH-Patator
53,171,2,2,66,386,33.0,193.0,2643274.854,23391.81287,BENIGN
80,10942551,4,0,24,0,6.0,0.0,2.193272848,0.365545475,DDoS
41601,11810476,1,5,6,30,6.0,6.0,3.048141328,0.508023555,BENIGN
21,9348824,9,15,101,188,11.22222222,12.53333333,30.912979,2.567167806,FTP-Patator
22,84,1,1,0,0,0.0,0.0,0.0,23809.52381,SSH-Patator
