Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Label
5718,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
1063,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
49156,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
1461,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
7025,64,1,1,2,6,2.0,6.0,125000.0,31250.0,PortScan
9290,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
8021,14,1,1,0,6,0.0,6.0,428571.4286,142857.1429,PortScan
1073,55,1,1,2,6,2.0,6.0,145454.5455,36363.63636,PortScan
1500,64,1,1,2,6,2.0,6.0,125000.0,31250.0,PortScan
425,45,1,1,2,6,2.0,6.0,177777.7778,44444.44444,PortScan
9898,57,1,1,0,6,0.0,6.0,105263.1579,35087.7193,PortScan
48080,57,1,1,0,6,0.0,6.0,105263.1579,35087.7193,PortScan
2013,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
3920,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
8193,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
3814,67,1,1,2,6,2.0,6.0,119402.9851,29850.74627,PortScan
42510,132,1,1,2,6,2.0,6.0,60606.06061,15151.51515,PortScan
1875,13,1,1,2,6,2.0,6.0,615384.6154,153846.1538,PortScan
1054,26,1,1,2,6,2.0,6.0,307692.3077,76923.07692,PortScan
2033,69,1,1,2,6,2.0,6.0,115942.029,28985.50725,PortScan
407,66,1,1,2,6,2.0,6.0,121212.1212,30303.0303,PortScan
5054,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
7938,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
548,42,1,1,2,6,2.0,6.0,190476.1905,47619.04762,PortScan
22,442,2,1,8,2,4.0,2.0,22624.43439,6787.330317,PortScan
1030,98,1,1,0,6,0.0,6.0,61224.4898,20408.16327,PortScan
873,38,1,1,0,6,0.0,6.0,157894.7368,52631.57895,PortScan
5963,52,1,1,0,6,0.0,6.0,115384.6154,38461.53846,PortScan
3003,55,1,1,0,6,0.0,6.0,109090.9091,36363.63636,PortScan
1001,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
427,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
20221,24,1,1,0,6,0.0,6.0,250000.0,83333.33333,PortScan
515,45,1,1,0,6,0.0,6.0,133333.3333,44444.44444,PortScan
50636,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
7778,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
32776,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
2161,78,1,1,0,6,0.0,6.0,76923.07692,25641.02564,PortScan
2126,100,1,1,2,6,2.0,6.0,80000.0,20000.0,PortScan
4003,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
1947,63,1,1,0,6,0.0,6.0,95238.09524,31746.03175,PortScan
33,56,1,1,2,6,2.0,6.0,142857.1429,35714.28571,PortScan
2638,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
2251,67,1,1,2,6,2.0,6.0,119402.9851,29850.74627,PortScan
3527,53,1,1,2,6,2.0,6.0,150943.3962,37735.84906,PortScan
8085,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
2998,53,1,1,0,6,0.0,6.0,113207.5472,37735.84906,PortScan
17877,45,1,1,2,6,2.0,6.0,177777.7778,44444.44444,PortScan
7676,62,1,1,2,6,2.0,6.0,129032.2581,32258.06452,PortScan
3128,70,1,1,0,6,0.0,6.0,85714.28571,28571.42857,PortScan
4126,54,1,1,2,6,2.0,6.0,148148.1481,37037.03704,PortScan
6101,78,1,1,0,6,0.0,6.0,76923.07692,25641.02564,PortScan
10001,42,1,1,0,6,0.0,6.0,142857.1429,47619.04762,PortScan
1163,57,1,1,0,6,0.0,6.0,105263.1579,35087.7193,PortScan
10215,53,1,1,2,6,2.0,6.0,150943.3962,37735.84906,PortScan
6692,72,1,1,2,6,2.0,6.0,111111.1111,27777.77778,PortScan
5087,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
8888,125,1,1,0,6,0.0,6.0,48000.0,16000.0,PortScan
9900,54,1,1,2,6,2.0,6.0,148148.1481,37037.03704,PortScan
3071,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
4000,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
8888,47,1,1,2,6,2.0,6.0,170212.766,42553.19149,PortScan
2869,74,1,1,2,6,2.0,6.0,108108.1081,27027.02703,PortScan
8088,17,1,1,2,6,2.0,6.0,470588.2353,117647.0588,PortScan
25735,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
714,94,1,1,0,6,0.0,6.0,63829.78723,21276.59574,PortScan
109,75,1,1,0,6,0.0,6.0,80000.0,26666.66667,PortScan
25735,22,1,1,0,6,0.0,6.0,272727.2727,90909.09091,PortScan
3580,72,1,1,0,6,0.0,6.0,83333.33333,27777.77778,PortScan
3071,16,1,1,2,6,2.0,6.0,500000.0,125000.0,PortScan
554,20,1,1,0,6,0.0,6.0,300000.0,100000.0,PortScan
9917,18,1,1,2,6,2.0,6.0,444444.4444,111111.1111,PortScan
13,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
787,46,1,1,0,6,0.0,6.0,130434.7826,43478.26087,PortScan
4343,103,1,1,2,6,2.0,6.0,77669.90291,19417.47573,PortScan
6668,26,1,1,2,6,2.0,6.0,307692.3077,76923.07692,PortScan
25,59,1,1,2,6,2.0,6.0,135593.2203,33898.30508,PortScan
8300,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
1002,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
1169,57,1,1,0,6,0.0,6.0,105263.1579,35087.7193,PortScan
50300,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
18040,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
1098,56,1,1,0,6,0.0,6.0,107142.8571,35714.28571,PortScan
1075,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
23,45,1,1,2,6,2.0,6.0,177777.7778,44444.44444,PortScan
62078,73,1,1,0,6,0.0,6.0,82191.78082,27397.26027,PortScan
7201,45,1,1,0,6,0.0,6.0,133333.3333,44444.44444,PortScan
3703,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
99,42,1,1,0,6,0.0,6.0,142857.1429,47619.04762,PortScan
2601,73,1,1,0,6,0.0,6.0,82191.78082,27397.26027,PortScan
22,665,3,1,0,0,0.0,0.0,0.0,6015.037594,PortScan
1002,54,1,1,0,6,0.0,6.0,111111.1111,37037.03704,PortScan
4126,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
1074,20,1,1,2,6,2.0,6.0,400000.0,100000.0,PortScan
2160,39,1,1,2,6,2.0,6.0,205128.2051,51282.05128,PortScan
1583,55,1,1,2,6,2.0,6.0,145454.5455,36363.63636,PortScan
8200,20,1,1,0,6,0.0,6.0,300000.0,100000.0,PortScan
9101,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
9111,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
1236,58,1,1,2,6,2.0,6.0,137931.0345,34482.75862,PortScan
1201,32,1,1,0,6,0.0,6.0,187500.0,62500.0,PortScan
2008,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
27356,54,1,1,0,6,0.0,6.0,111111.1111,37037.03704,PortScan
2022,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
1309,76,1,1,2,6,2.0,6.0,105263.1579,26315.78947,PortScan
1056,42,1,1,0,6,0.0,6.0,142857.1429,47619.04762,PortScan
3814,2,1,1,2,6,2.0,6.0,4000000.0,1000000.0,PortScan
5802,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
4111,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
5100,68,1,1,0,6,0.0,6.0,88235.29412,29411.76471,PortScan
5000,73,1,1,2,6,2.0,6.0,109589.0411,27397.26027,PortScan
1000,47,1,1,0,6,0.0,6.0,127659.5745,42553.19149,PortScan
5822,58,1,1,2,6,2.0,6.0,137931.0345,34482.75862,PortScan
5120,19,1,1,0,6,0.0,6.0,315789.4737,105263.1579,PortScan
8180,46,1,1,0,6,0.0,6.0,130434.7826,43478.26087,PortScan
28201,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
30000,55,1,1,0,6,0.0,6.0,109090.9091,36363.63636,PortScan
2068,97,1,1,2,6,2.0,6.0,82474.2268,20618.5567,PortScan
8099,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
6510,65,1,1,0,6,0.0,6.0,92307.69231,30769.23077,PortScan
8994,26,1,1,0,6,0.0,6.0,230769.2308,76923.07692,PortScan
3971,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
8254,32,1,1,2,6,2.0,6.0,250000.0,62500.0,PortScan
49175,15,1,1,0,6,0.0,6.0,400000.0,133333.3333,PortScan
4567,47,1,1,0,6,0.0,6.0,127659.5745,42553.19149,PortScan
110,89,1,1,2,6,2.0,6.0,89887.64045,22471.91011,PortScan
1034,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
9418,38,1,1,0,6,0.0,6.0,157894.7368,52631.57895,PortScan
1217,56,1,1,2,6,2.0,6.0,142857.1429,35714.28571,PortScan
12174,75,1,1,2,6,2.0,6.0,106666.6667,26666.66667,PortScan
25734,96,1,1,0,6,0.0,6.0,62500.0,20833.33333,PortScan
2105,65,1,1,0,6,0.0,6.0,92307.69231,30769.23077,PortScan
777,42,1,1,2,6,2.0,6.0,190476.1905,47619.04762,PortScan
6001,50,1,1,2,6,2.0,6.0,160000.0,40000.0,PortScan
2718,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
1062,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
2382,70,1,1,0,6,0.0,6.0,85714.28571,28571.42857,PortScan
1087,80,1,1,0,6,0.0,6.0,75000.0,25000.0,PortScan
4343,68,1,1,0,6,0.0,6.0,88235.29412,29411.76471,PortScan
366,63,1,1,2,6,2.0,6.0,126984.127,31746.03175,PortScan
2525,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
5959,35,1,1,0,6,0.0,6.0,171428.5714,57142.85714,PortScan
3007,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
100,43,1,1,0,6,0.0,6.0,139534.8837,46511.62791,PortScan
425,51,1,1,0,6,0.0,6.0,117647.0588,39215.68627,PortScan
55600,35,1,1,2,6,2.0,6.0,228571.4286,57142.85714,PortScan
7937,38,1,1,2,6,2.0,6.0,210526.3158,52631.57895,PortScan
444,83,1,1,2,6,2.0,6.0,96385.54217,24096.38554,PortScan
49400,86,1,1,2,6,2.0,6.0,93023.25581,23255.81395,PortScan
55600,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
1022,75,1,1,2,6,2.0,6.0,106666.6667,26666.66667,PortScan
49175,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
1801,64,1,1,0,6,0.0,6.0,93750.0,31250.0,PortScan
4005,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
2522,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
22,10539770,21,32,2008,2745,95.61904762,85.78125,450.9586073,5.02857273,SSH-Patator
22,12278430,21,32,2008,2745,95.61904762,85.78125,387.1016083,4.316512779,SSH-Patator
22,10634656,21,32,2008,2745,95.61904762,85.78125,446.9350019,4.983706102,SSH-Patator
22,12174879,21,32,2008,2745,95.61904762,85.78125,390.3940236,4.353226016,SSH-Patator
22,110,1,1,0,0,0.0,0.0,0.0,18181.81818,SSH-Patator
22,68,1,1,0,0,0.0,0.0,0.0,29411.76471,SSH-Patator
22,12798179,21,32,2008,2745,95.61904762,85.78125,371.3809597,4.141214152,SSH-Patator
22,14011971,23,31,2008,2745,87.30434783,88.5483871,339.2099513,3.853847542,SSH-Patator
22,50,1,1,0,0,0.0,0.0,0.0,40000.0,SSH-Patator
22,111,1,1,0,0,0.0,0.0,0.0,18018.01802,SSH-Patator
22,11914368,19,31,2008,2745,105.6842105,88.5483871,398.9300985,4.196613702,SSH-Patator
22,11769176,21,32,2008,2745,95.61904762,85.78125,403.8515526,4.50328893,SSH-Patator
22,44,1,1,0,0,0.0,0.0,0.0,45454.54545,SSH-Patator
22,11744389,21,32,2008,2745,95.61904762,85.78125,404.7038973,4.512793301,SSH-Patator
22,11827928,21,33,2008,2745,95.61904762,83.18181818,401.8455303,4.565465735,SSH-Patator
22,676,2,2,0,0,0.0,0.0,0.0,5917.159763,SSH-Patator
22,14164183,24,32,2120,2809,88.33333333,87.78125,347.9904206,3.953634318,SSH-Patator
22,11782716,19,31,2024,2745,106.5263158,88.5483871,404.7453915,4.24350379,SSH-Patator
22,11342833,19,31,2008,2745,105.6842105,88.5483871,419.0311186,4.408069836,SSH-Patator
22,12745751,22,32,2008,2745,91.27272727,85.78125,372.9085873,4.236706021,SSH-Patator
22,72,1,1,0,0,0.0,0.0,0.0,27777.77778,SSH-Patator
22,1953,2,2,0,0,0.0,0.0,0.0,2048.13108,SSH-Patator
22,227,1,1,0,0,0.0,0.0,0.0,8810.572687,SSH-Patator
22,11528333,22,32,2008,2745,91.27272727,85.78125,412.2885763,4.684111745,SSH-Patator
22,72,1,1,0,0,0.0,0.0,0.0,27777.77778,SSH-Patator
22,13485077,28,37,2040,5289,72.85714286,142.9459459,543.4896664,4.820143037,SSH-Patator
22,26,1,1,0,0,0.0,0.0,0.0,76923.07692,SSH-Patator
22,10851469,21,31,2008,2745,95.61904762,88.5483871,438.0052139,4.791977934,SSH-Patator
22,12870678,21,32,2008,2745,95.61904762,85.78125,369.2890149,4.117887185,SSH-Patator
22,11522794,21,32,2008,2745,95.61904762,85.78125,412.4867632,4.599578887,SSH-Patator
22,64,1,1,0,0,0.0,0.0,0.0,31250.0,SSH-Patator
22,73,1,1,0,0,0.0,0.0,0.0,27397.26027,SSH-Patator
22,13098094,23,31,2008,2745,87.30434783,88.5483871,362.8772247,4.122737247,SSH-Patator
22,11811789,19,31,2008,2745,105.6842105,88.5483871,402.3945907,4.233059023,SSH-Patator
22,11868884,21,32,2008,2745,95.61904762,85.78125,400.4588805,4.465457746,SSH-Patator
22,12707122,21,32,2008,2745,95.61904762,85.78125,374.0422103,4.170889364,SSH-Patator
22,13349414,21,33,2008,2745,95.61904762,83.18181818,356.0455912,4.045121381,SSH-Patator
22,32,1,1,0,0,0.0,0.0,0.0,62500.0,SSH-Patator
22,13428357,22,33,2008,2745,91.27272727,83.18181818,353.9524605,4.095810083,SSH-Patator
22,11055115,19,31,2008,2745,105.6842105,88.5483871,429.9367306,4.522793295,SSH-Patator
22,12039748,21,32,2008,2745,95.61904762,85.78125,394.7757046,4.402085492,SSH-Patator
22,12662108,22,33,2024,2745,92.0,83.18181818,376.6355492,4.343668527,SSH-Patator
22,84,1,1,0,0,0.0,0.0,0.0,23809.52381,SSH-Patator
22,100,1,1,0,0,0.0,0.0,0.0,20000.0,SSH-Patator
22,78,1,1,0,0,0.0,0.0,0.0,25641.02564,SSH-Patator
22,84,1,1,0,0,0.0,0.0,0.0,23809.52381,SSH-Patator
22,12760141,20,33,2008,2745,100.4,83.18181818,372.488047,4.153559118,SSH-Patator
22,89,1,1,0,0,0.0,0.0,0.0,22471.91011,SSH-Patator
22,63,1,1,0,0,0.0,0.0,0.0,31746.03175,SSH-Patator
22,22,1,1,0,0,0.0,0.0,0.0,90909.09091,SSH-Patator
22,12044785,21,32,2008,2745,95.61904762,85.78125,394.6106136,4.400244587,SSH-Patator
22,11900797,19,31,2008,2745,105.6842105,88.5483871,399.385016,4.201399284,SSH-Patator
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
22,13015300,22,32,2008,2745,91.27272727,85.78125,365.1855893,4.148963143,SSH-Patator
22,117,1,1,0,0,0.0,0.0,0.0,17094.01709,SSH-Patator
22,12015337,21,32,2008,2745,95.61904762,85.78125,395.577752,4.411029004,SSH-Patator
22,44,1,1,0,0,0.0,0.0,0.0,45454.54545,SSH-Patator
22,12924430,21,32,2008,2745,95.61904762,85.78125,367.753162,4.100761117,SSH-Patator
22,46,1,1,0,0,0.0,0.0,0.0,43478.26087,SSH-Patator
22,12574630,21,32,2008,2745,95.61904762,85.78125,377.9832886,4.214835745,SSH-Patator
22,12991356,21,32,2008,2745,95.61904762,85.78125,365.8586525,4.079635721,SSH-Patator
22,12588833,23,32,2008,2745,87.30434783,85.78125,377.5568395,4.368951435,SSH-Patator
22,55,1,1,0,0,0.0,0.0,0.0,36363.63636,SSH-Patator
22,13213812,22,33,2008,2745,91.27272727,83.18181818,359.6993812,4.162311375,SSH-Patator
22,10001244,21,31,2008,2745,95.61904762,88.5483871,475.24088,5.1993532,SSH-Patator
22,109,1,1,0,0,0.0,0.0,0.0,18348.62385,SSH-Patator
22,97,1,1,0,0,0.0,0.0,0.0,20618.5567,SSH-Patator
22,11810985,19,31,2008,2745,105.6842105,88.5483871,402.4219826,4.233347176,SSH-Patator
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
22,13228447,19,31,2008,2745,105.6842105,88.5483871,359.3014358,3.779733177,SSH-Patator
22,13768516,19,31,2008,2745,105.6842105,88.5483871,345.2078641,3.631473428,SSH-Patator
22,67,1,1,0,0,0.0,0.0,0.0,29850.74627,SSH-Patator
22,13089753,21,31,2008,2745,95.61904762,88.5483871,363.1084559,3.97257305,SSH-Patator
22,48,1,1,0,0,0.0,0.0,0.0,41666.66667,SSH-Patator
22,105,1,1,0,0,0.0,0.0,0.0,19047.61905,SSH-Patator
22,12018616,21,32,2008,2745,95.61904762,85.78125,395.4698278,4.409825557,SSH-Patator
22,13239137,21,32,2008,2745,95.61904762,85.78125,359.0113162,4.003282087,SSH-Patator
22,13936954,21,32,2008,2745,95.61904762,85.78125,341.0357816,3.802839559,SSH-Patator
22,69,1,1,0,0,0.0,0.0,0.0,28985.50725,SSH-Patator
22,13801070,22,32,2008,2745,91.27272727,85.78125,344.3935869,3.912740099,SSH-Patator
22,81,1,1,0,0,0.0,0.0,0.0,24691.35802,SSH-Patator
22,13924841,21,32,2008,2745,95.61904762,85.78125,341.3324432,3.806147589,SSH-Patator
22,77,1,1,0,0,0.0,0.0,0.0,25974.02597,SSH-Patator
22,77,1,1,0,0,0.0,0.0,0.0,25974.02597,SSH-Patator
22,12410571,21,32,2008,2745,95.61904762,85.78125,382.9799612,4.270552902,SSH-Patator
22,10951160,20,33,2008,2745,100.4,83.18181818,434.0179488,4.839669953,SSH-Patator
22,70,1,1,0,0,0.0,0.0,0.0,28571.42857,SSH-Patator
22,127,1,1,0,0,0.0,0.0,0.0,15748.0315,SSH-Patator
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
22,98,1,1,0,0,0.0,0.0,0.0,20408.16327,SSH-Patator
22,11331156,21,32,2008,2745,95.61904762,85.78125,419.4629392,4.677369193,SSH-Patator
22,10510835,21,27,1832,2585,87.23809524,95.74074074,420.2330262,4.566716155,SSH-Patator
22,43,1,1,0,0,0.0,0.0,0.0,46511.62791,SSH-Patator
22,11023721,19,31,2008,2745,105.6842105,88.5483871,431.1611297,4.535673572,SSH-Patator
22,13518120,21,32,2008,2745,95.61904762,85.78125,351.6021459,3.920663524,SSH-Patator
22,96,1,1,0,0,0.0,0.0,0.0,20833.33333,SSH-Patator
22,81,1,1,0,0,0.0,0.0,0.0,24691.35802,SSH-Patator
22,11702523,19,31,2008,2745,105.6842105,88.5483871,406.1517333,4.272582929,SSH-Patator
22,13459323,23,32,2008,2745,87.30434783,85.78125,353.1381185,4.086386812,SSH-Patator
22,104,1,1,0,0,0.0,0.0,0.0,19230.76923,SSH-Patator
22,11047765,21,32,2008,2745,95.61904762,85.78125,430.2227645,4.797350414,SSH-Patator
22,11670632,20,33,2008,2745,100.4,83.18181818,407.2615776,4.541313615,SSH-Patator
22,12700305,20,33,2008,2745,100.4,83.18181818,374.2429808,4.173128126,SSH-Patator
22,11762392,21,33,2008,2745,95.61904762,83.18181818,404.0844753,4.590902939,SSH-Patator
22,12083833,20,33,2008,2745,100.4,83.18181818,393.335459,4.386025527,SSH-Patator
22,12638927,21,31,2008,2745,95.61904762,88.5483871,376.0604045,4.114273308,SSH-Patator
22,43,1,1,0,0,0.0,0.0,0.0,46511.62791,SSH-Patator
22,41,1,1,0,0,0.0,0.0,0.0,48780.4878,SSH-Patator
22,52,1,1,0,0,0.0,0.0,0.0,38461.53846,SSH-Patator
22,11749463,21,32,2008,2745,95.61904762,85.78125,404.5291261,4.510844453,SSH-Patator
22,46,1,1,0,0,0.0,0.0,0.0,43478.26087,SSH-Patator
22,80,1,1,0,0,0.0,0.0,0.0,25000.0,SSH-Patator
22,12946131,21,32,2008,2745,95.61904762,85.78125,367.1367144,4.093887201,SSH-Patator
22,13371382,21,31,2008,2745,95.61904762,88.5483871,355.4606397,3.888902434,SSH-Patator
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
22,58,1,1,0,0,0.0,0.0,0.0,34482.75862,SSH-Patator
22,41,1,1,0,0,0.0,0.0,0.0,48780.4878,SSH-Patator
22,836,2,2,0,0,0.0,0.0,0.0,4784.688995,SSH-Patator
22,43,1,1,0,0,0.0,0.0,0.0,46511.62791,SSH-Patator
22,76,1,1,0,0,0.0,0.0,0.0,26315.78947,SSH-Patator
22,14053469,28,39,2824,5673,100.8571429,145.4615385,604.6194004,4.767506158,SSH-Patator
22,112,1,1,0,0,0.0,0.0,0.0,17857.14286,SSH-Patator
22,13437339,22,33,2008,2745,91.27272727,83.18181818,353.7158659,4.093072297,SSH-Patator
22,11533726,22,32,2008,2745,91.27272727,85.78125,412.0957963,4.681921523,SSH-Patator
22,63,1,1,0,0,0.0,0.0,0.0,31746.03175,SSH-Patator
22,106,1,1,0,0,0.0,0.0,0.0,18867.92453,SSH-Patator
22,93,1,1,0,0,0.0,0.0,0.0,21505.37634,SSH-Patator
22,45,1,1,0,0,0.0,0.0,0.0,44444.44444,SSH-Patator
22,11502932,19,31,2008,2745,105.6842105,88.5483871,413.199,4.346717863,SSH-Patator
22,77,1,1,0,0,0.0,0.0,0.0,25974.02597,SSH-Patator
22,12605892,21,32,2008,2745,95.61904762,85.78125,377.0459084,4.204383157,SSH-Patator
22,12005679,22,33,2008,2745,91.27272727,83.18181818,395.8959756,4.581165297,SSH-Patator
22,11774171,21,32,2008,2745,95.61904762,85.78125,403.6802251,4.501378483,SSH-Patator
22,12311204,21,31,2008,2745,95.61904762,88.5483871,386.0710943,4.223794846,SSH-Patator
22,97,1,1,0,0,0.0,0.0,0.0,20618.5567,SSH-Patator
22,92,1,1,0,0,0.0,0.0,0.0,21739.13043,SSH-Patator
22,81,1,1,0,0,0.0,0.0,0.0,24691.35802,SSH-Patator
22,11870045,21,32,2008,2745,95.61904762,85.78125,400.419712,4.465020983,SSH-Patator
22,78,1,1,0,0,0.0,0.0,0.0,25641.02564,SSH-Patator
22,12604984,20,33,2008,2745,100.4,83.18181818,377.0730689,4.204686019,SSH-Patator
22,61,1,1,0,0,0.0,0.0,0.0,32786.88525,SSH-Patator
22,94,1,1,0,0,0.0,0.0,0.0,21276.59574,SSH-Patator
22,74,1,1,0,0,0.0,0.0,0.0,27027.02703,SSH-Patator
22,11663550,20,33,2008,2745,100.4,83.18181818,407.5088631,4.544071059,SSH-Patator
22,13892929,21,32,2024,2745,96.38095238,85.78125,343.2681474,3.814890294,SSH-Patator
22,51,1,1,0,0,0.0,0.0,0.0,39215.68627,SSH-Patator
22,79,1,1,0,0,0.0,0.0,0.0,25316.4557,SSH-Patator
22,46,1,1,0,0,0.0,0.0,0.0,43478.26087,SSH-Patator
22,38,1,1,0,0,0.0,0.0,0.0,52631.57895,SSH-Patator
22,11677668,21,32,2008,2745,95.61904762,85.78125,407.0161954,4.538577394,SSH-Patator
22,13963043,21,32,2008,2745,95.61904762,85.78125,340.3985793,3.795734211,SSH-Patator
22,13729374,23,31,2008,2745,87.30434783,88.5483871,346.1920405,3.933172772,SSH-Patator
22,11094282,23,32,2008,2745,87.30434783,85.78125,428.4188918,4.957508742,SSH-Patator
22,11575647,21,32,2008,2745,95.61904762,85.78125,410.6033987,4.578577768,SSH-Patator
22,70,1,1,0,0,0.0,0.0,0.0,28571.42857,SSH-Patator
22,12873205,21,32,2008,2745,95.61904762,85.78125,369.2165238,4.117078847,SSH-Patator
22,70,1,1,0,0,0.0,0.0,0.0,28571.42857,SSH-Patator
22,12344208,19,31,2008,2745,105.6842105,88.5483871,385.0388782,4.050482623,SSH-Patator
22,13797644,21,32,2008,2745,95.61904762,85.78125,344.4791009,3.841235504,SSH-Patator
22,68,1,1,0,0,0.0,0.0,0.0,29411.76471,SSH-Patator
22,12554272,20,33,2008,2745,100.4,83.18181818,378.596226,4.22167052,SSH-Patator
22,65,1,1,0,0,0.0,0.0,0.0,30769.23077,SSH-Patator
22,11882117,23,32,2008,2745,87.30434783,85.78125,400.0128933,4.628804783,SSH-Patator
22,12116949,21,32,2008,2745,95.61904762,85.78125,392.2604609,4.374038382,SSH-Patator
22,44,1,1,0,0,0.0,0.0,0.0,45454.54545,SSH-Patator
22,11153154,21,32,2008,2745,95.61904762,85.78125,426.1574798,4.752019025,SSH-Patator
22,12417303,21,32,2024,2745,96.38095238,85.78125,384.0608544,4.268237636,SSH-Patator
22,11628521,21,32,2008,2745,95.61904762,85.78125,408.7364163,4.557759323,SSH-Patator
22,81,1,1,0,0,0.0,0.0,0.0,24691.35802,SSH-Patator
22,86,1,1,0,0,0.0,0.0,0.0,23255.81395,SSH-Patator
22,101,1,1,0,0,0.0,0.0,0.0,19801.9802,SSH-Patator
22,106,1,1,0,0,0.0,0.0,0.0,18867.92453,SSH-Patator
22,73,1,1,0,0,0.0,0.0,0.0,27397.26027,SSH-Patator
22,11682904,24,32,2008,2745,83.66666667,85.78125,406.8337804,4.793328782,SSH-Patator
22,72,1,1,0,0,0.0,0.0,0.0,27777.77778,SSH-Patator
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
22,11459180,21,32,2008,2745,95.61904762,85.78125,414.7766245,4.625112792,SSH-Patator
22,11544918,21,32,2008,2745,95.61904762,85.78125,411.6962979,4.590764525,SSH-Patator
22,11777823,22,32,2008,2745,91.27272727,85.78125,403.5550543,4.584888056,SSH-Patator
22,11636023,21,32,2008,2745,95.61904762,85.78125,408.4728949,4.554820835,SSH-Patator
22,76,1,1,0,0,0.0,0.0,0.0,26315.78947,SSH-Patator
22,83,1,1,0,0,0.0,0.0,0.0,24096.38554,SSH-Patator
22,100,1,1,0,0,0.0,0.0,0.0,20000.0,SSH-Patator
22,68,1,1,0,0,0.0,0.0,0.0,29411.76471,SSH-Patator
22,89,1,1,0,0,0.0,0.0,0.0,22471.91011,SSH-Patator
22,84,1,1,0,0,0.0,0.0,0.0,23809.52381,SSH-Patator
22,11148879,19,32,2008,2745,105.6842105,85.78125,426.3208884,4.574450938,SSH-Patator
22,12579618,21,32,2008,2745,95.61904762,85.78125,377.8334127,4.213164501,SSH-Patator
22,65,1,1,0,0,0.0,0.0,0.0,30769.23077,SSH-Patator
